CookerStat, GenerateAssetRegistry=0.027560, Initialize=0.182897, RunGuid=RunIDDAEEF693E548A1FDD31F378378CB2A87
DDCTransactionIdCEE9C5E202476A6D4FEDA8B122E7F2F5_0, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_B5AE48C843626C60D26728B361A98217_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F00000000000000000200000001000000000000000100000100040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.06-10.20.58, Duration=3401.276855, RunGuid=RunIDDAEEF693E548A1FDD31F378378CB2A87
DDCTransactionId44CD01686F4CF0628E1F59B403E9F373_0, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_B5AE48C843626C60D26728B361A98217___3A2EE3FB0CB0FADFF01050EB26DE08E588A44547, StartTime=2016.05.06-10.21.01, HierarchicalDDC=, DataSize=16777477, Duration=399.761047, RunGuid=RunIDDAEEF693E548A1FDD31F378378CB2A87
DDCTransactionId44CD01686F4CF0628E1F59B403E9F373_24, PutCachedData=, CacheKey=MATSM_4F0644619F9C48FF91E0D494C95EB050_GLSL_150_MAC_3900__BC5N_DEV_SL_NoDBuf_E__B73AC1D6794306CC0BDF229A8BAF2226B30096AD, StartTime=2016.05.06-10.21.53, HierarchicalDDC=, DataSize=217104, Duration=1.086097, RunGuid=RunIDDAEEF693E548A1FDD31F378378CB2A87
MaterialTransactionId26949B29FD414B07EF5CB0B07A89E3FC_13, CacheKey=MATSM_4F0644619F9C48FF91E0D494C95EB050_GLSL_150_MAC_3900__BC5N_DEV_SL_NoDBuf_EARLYZ3DAFEE8D125475709A0F96D8795B4AA01_Num_SM4__0___TBasePassVSFCachedVolumeIndirectLightingPolicyAtmosphericFogA21A335C32F1DBB237A31A83520B779AE20FA0242094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassVSFCachedPointIndirectLightingPolicyAtmosphericFogA21A335C32F1DBB237A31A83520B779AE20FA0242094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassPSFCachedVolumeIndirectLightingPolicySkylight25403987F320C159FD99EFC5E877D2E6C16DB1122144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_TBasePassVSFSimpleDynamicLightingPolicyAtmosphericFogA21A335C32F1DBB237A31A83520B779AE20FA0242094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassPSFCachedPointIndirectLightingPolicySkylight25403987F320C159FD99EFC5E877D2E6C16DB1122144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_TBasePassPSFSimpleDynamicLightingPolicySkylight25403987F320C159FD99EFC5E877D2E6C16DB1122144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_TBasePassVSFCachedVolumeIndirectLightingPolicyA21A335C32F1DBB237A31A83520B779AE20FA0242094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassPSFCachedVolumeIndirectLightingPolicy25403987F320C159FD99EFC5E877D2E6C16DB1122144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_TBasePassVSFCachedPointIndirectLightingPolicyA21A335C32F1DBB237A31A83520B779AE20FA0242094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassPSFCachedPointIndirectLightingPolicy25403987F320C159FD99EFC5E877D2E6C16DB1122144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_TBasePassVSFNoLightMapPolicyAtmosphericFogA21A335C32F1DBB237A31A83520B779AE20FA0242094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassVSFSimpleDynamicLightingPolicyA21A335C32F1DBB237A31A83520B779AE20FA0242094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassPSFSimpleDynamicLightingPolicy25403987F320C159FD99EFC5E877D2E6C16DB1122144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_TBasePassPSFNoLightMapPolicySkylight25403987F320C159FD99EFC5E877D2E6C16DB1122144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_TBasePassVSFNoLightMapPolicyA21A335C32F1DBB237A31A83520B779AE20FA0242094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassPSFNoLightMapPolicy25403987F320C159FD99EFC5E877D2E6C16DB1122144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_TGPUSkinVertexFactoryfalseC2B2EA0D25C8603C8CE26A10A69C3DC125A835F813222222222222020000000_TGPUSkinVertexFactorytrueC2B2EA0D25C8603C8CE26A10A69C3DC125A835F813222222222222020000000_FLocalVertexFactory71F4352AB4AC80DC6F33DA193BB05CD139C76327422420000000005880004040404040404040404043434344444343434340404040404040404040434343404040404404040404040404040404040434343444443434343404040404040404040404343434040401610101010100042424444444444444442414141434141414141313141414144434144404444444444444441414141414141414143414341414141414141414141413131444441424144444441410101000444341434141414144444443434143444444440444444444444444444444444444444444444444444444444444444444444444444444444440401010101010101010101010101010101010101010101010121044343434344414444444444444444010101010101010101010101010130143414342414141424441413033131314144444444012443430000250000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000025000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000000800000008000000080000000800000008000000080000004900000010000000090000000800000010000000100000001000000026000000180000000900000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000800000008000000080000000800000008000000080000001C00000009000000090000000900000009000000090000000900000009000000080000000800000008000000080000000800000008000000080000000D000000080000000C000000DA39A3EE5E6B4B0D3255BFEF95601890AFD807090000000000000000000000000000000000000000, ShaderCompilation=12876.105469, RunGuid=RunIDDAEEF693E548A1FDD31F378378CB2A87
DDCTransactionId44CD01686F4CF0628E1F59B403E9F373_25, PutCachedData=, CacheKey=MATSM_4F0644619F9C48FF91E0D494C95EB050_GLSL_150_MAC_3900__BC5N_DEV_SL_NoDBuf_E__DF24AD96733DDD40B5A24EA608C95C51F901D775, StartTime=2016.05.06-10.21.54, HierarchicalDDC=, DataSize=217158, Duration=1.088209, RunGuid=RunIDDAEEF693E548A1FDD31F378378CB2A87
DDCTransactionIdA38B5428AE47EBC0F026C2BEE1BBB5AB_17, PutCachedData=, CacheKey=MATSM_4F0644619F9C48FF91E0D494C95EB050_GLSL_150_MAC_3900__BC5N_DEV_SL_NoDBuf_E__3A1EE7432E3C2C09B71DE41AABC2C0127233A639, StartTime=2016.05.06-10.21.55, HierarchicalDDC=, DataSize=217248, Duration=19.951214, RunGuid=RunIDDAEEF693E548A1FDD31F378378CB2A87
DDCTransactionIdA38B5428AE47EBC0F026C2BEE1BBB5AB_18, PutCachedData=, CacheKey=MATSM_4F0644619F9C48FF91E0D494C95EB050_GLSL_150_MAC_3900__BC5N_DEV_SL_NoDBuf_E__744613543E1624C058257941F2D34CCF43985A46, StartTime=2016.05.06-10.21.58, HierarchicalDDC=, DataSize=217086, Duration=1.065034, RunGuid=RunIDDAEEF693E548A1FDD31F378378CB2A87
DDCTransactionId44CD01686F4CF0628E1F59B403E9F373_26, PutCachedData=, CacheKey=MATSM_4F0644619F9C48FF91E0D494C95EB050_GLSL_150_MAC_3900__BC5N_DEV_SL_NoDBuf_E__328BBEA492355E1FB409B6FE703E3CC0DB2182AE, StartTime=2016.05.06-10.22.00, HierarchicalDDC=, DataSize=217104, Duration=10.374267, RunGuid=RunIDDAEEF693E548A1FDD31F378378CB2A87
DDCTransactionIdA38B5428AE47EBC0F026C2BEE1BBB5AB_19, PutCachedData=, CacheKey=MATSM_4F0644619F9C48FF91E0D494C95EB050_GLSL_150_MAC_3900__BC5N_DEV_SL_NoDBuf_E__C8F22B90F96A494DB758BAA63A7E64FEBCB2756D, StartTime=2016.05.06-10.22.01, HierarchicalDDC=, DataSize=217194, Duration=1.207739, RunGuid=RunIDDAEEF693E548A1FDD31F378378CB2A87
DDCTransactionIdA38B5428AE47EBC0F026C2BEE1BBB5AB_20, PutCachedData=, CacheKey=REFL_FULL_0C6693969CB849AE9F4120FF5812F4D2_CD2DAC86F94C54B50C7E429E7B471C6A, StartTime=2016.05.06-10.22.06, HierarchicalDDC=, DataSize=610840, Duration=14.714662, RunGuid=RunIDDAEEF693E548A1FDD31F378378CB2A87
DDCTransactionId44A092AC7342F89A56869B82468BA07F_22, PutCachedData=, CacheKey=MATSM_4F0644619F9C48FF91E0D494C95EB050_GLSL_150_MAC_3900__BC5N_DEV_SL_NoDBuf_E__E2FBAF5F5BFEA45B5E849CA10C12785CF7344ECF, StartTime=2016.05.06-10.22.06, HierarchicalDDC=, DataSize=674938, Duration=8.335602, RunGuid=RunIDDAEEF693E548A1FDD31F378378CB2A87
SavePackageTransactionId3B4B31DD1C45FDB93ED22D8329C88A4C_0, Filename=../../../../../../nonnewaugart/UnrealProject/MechProject/Content/ThirdPerson/MechaInsurgent/knife_Export.uasset, AutoPackageBackupDelegate=17.330132, FlushAsyncLoading=0.006039, FlushStreamingFunc=0.089347, BlockTillAllRequestsFinished=0.020109, ResetLoadersForSaveUnMarkAllObjects=25.068409, TagPackageExports=0.122115, BeginCacheForCookedPlatformData=0.001781, SerializeImports=18.965706, GatherLocalizableTextData=4.014552, MarkNames=0.085305, SerializeSummary=8.091684, SerializeNames=0.124771, SerializeGatherableTextData=0.012551, BuildExportMap=0.179779, SortExportsNonSeekfree=0.062689, SortExportsSeekfreeConstructor=0.113092, SortExportsSeekfreeInner=0.858419, SortExportsSeekfree=0.003655, BuildDependencyMap=0.058275, SerializeImportMap=0.030581, SerializeExportMap=0.006415, SerializeDependencyMap=0.001818, SerializeStringAssetReferenceMap=0.013486, SaveThumbNailsAssetRegistryDataWorldLevelInfo=21.239933, SerializeExports=0.936527, SerializeBulkData=0.084609, MoveFile=0.462651, UnaccountedTime=29.860918, RunGuid=RunIDDAEEF693E548A1FDD31F378378CB2A87
DDCTransactionIdA38B5428AE47EBC0F026C2BEE1BBB5AB_21, PutCachedData=, CacheKey=REFL_FULL_0C6693969CB849AE9F4120FF5812F4D2_C7C2BEAA47432367C24DBD802E76B6FE, StartTime=2016.05.06-10.22.30, HierarchicalDDC=, DataSize=163182, Duration=0.938956, RunGuid=RunIDDAEEF693E548A1FDD31F378378CB2A87
SavePackageTransactionId3B4B31DD1C45FDB93ED22D8329C88A4C_1, Filename=../../../../../../nonnewaugart/UnrealProject/MechProject/Content/ThirdPerson/MechaInsurgent/Animation/mechinsurgentSRIGEXPORT_380_Melee.uasset, AutoPackageBackupDelegate=57.946949, FlushAsyncLoading=0.010289, FlushStreamingFunc=0.077542, BlockTillAllRequestsFinished=0.004888, ResetLoadersForSaveUnMarkAllObjects=1.059383, TagPackageExports=0.357296, BeginCacheForCookedPlatformData=0.002705, SerializeImports=0.471555, GatherLocalizableTextData=0.929460, MarkNames=0.008225, SerializeSummary=0.010442, SerializeNames=0.194073, SerializeGatherableTextData=0.001408, BuildExportMap=0.023622, SortExportsNonSeekfree=0.011042, SortExportsSeekfreeConstructor=0.009190, SortExportsSeekfreeInner=0.729129, SortExportsSeekfree=0.003379, BuildDependencyMap=0.007603, SerializeImportMap=0.009488, SerializeExportMap=0.006754, SerializeDependencyMap=0.022318, SerializeStringAssetReferenceMap=0.003047, SaveThumbNailsAssetRegistryDataWorldLevelInfo=6.981920, SerializeExports=1.281954, SerializeBulkData=0.006162, MoveFile=20.024433, UnaccountedTime=0.073943, RunGuid=RunIDDAEEF693E548A1FDD31F378378CB2A87
SavePackageTransactionId3B4B31DD1C45FDB93ED22D8329C88A4C_2, Filename=../../../../../../nonnewaugart/UnrealProject/MechProject/Content/ThirdPerson/MechaInsurgent/Animation/mechinsurgentSRIGEXPORT_380_Melee.uasset, AutoPackageBackupDelegate=49.563591, FlushAsyncLoading=0.016935, FlushStreamingFunc=0.099339, BlockTillAllRequestsFinished=0.006977, ResetLoadersForSaveUnMarkAllObjects=0.224404, TagPackageExports=0.289489, BeginCacheForCookedPlatformData=0.002228, SerializeImports=14.177430, GatherLocalizableTextData=0.949692, MarkNames=0.008918, SerializeSummary=0.011310, SerializeNames=0.292864, SerializeGatherableTextData=0.002339, BuildExportMap=0.028953, SortExportsNonSeekfree=0.011452, SortExportsSeekfreeConstructor=0.063624, SortExportsSeekfreeInner=0.612687, SortExportsSeekfree=0.003122, BuildDependencyMap=0.008158, SerializeImportMap=0.008471, SerializeExportMap=0.005599, SerializeDependencyMap=0.001568, SerializeStringAssetReferenceMap=0.001915, SaveThumbNailsAssetRegistryDataWorldLevelInfo=6.526854, SerializeExports=1.261953, SerializeBulkData=0.005562, MoveFile=0.622373, UnaccountedTime=0.370983, RunGuid=RunIDDAEEF693E548A1FDD31F378378CB2A87
